ЦУР,1.3.1,1.4.1,1.4.2,1.b.1,Т.1.5 Все население,Т.1.5 Трудоспособное население,Т.1.5 Пенсионеры,Т.1.5 Дети,Т.1.4.1,Т.1.4.2,10.5.1 (руб),11.2.1 (%),11.7.1 (%),11.7.1 (шт),11.а.1,11.с.1,Т 11.2.2 (Доля городов с благоприятной средой от общего количества городов),"Т 11.2.3 (Количество граждан, расселенных из непригодного для проживания жилищного фонда)",Т 11.2.4 (Доля эксплуатационных автобусов),Т 11.2.6 (Ассигновано средств на проведение работ по сохранению объектов культурного наследия),Т 11.2.7 (Фактически освоено средств),Т 11.2.8 (Доля уловленных и обезвреженных загрязняющих атмосферу веществ),Т 11.5 (Доля площади зеленых насаждений в пределах городской черты ),Т 11.6 (Доля протяженности освещенных частей городских улиц),12.2.2 (млн кВт/час),Т 12.2.10 (Количество посетителей объектов),Т 14.2 (тонн),Т 14.4 (тонн),15.2.1 (%),"15.7.1 (тыс, руб)",15.9.1 (Площадь лесовосстановления),Т 15.2.1 ( Отношение площади лесовосстановления и лесоразведения к площади вырубленных и погибших лесных насаждений в %),16.7.1 (чел),"Т 16.7 (возрасте 15-72 лет,  использующего сеть Интернет для получения государственных )","Т 16.7 (возрасте 15-72 лет, использовавших механизм получения государственных и муниципальных услуг в электронной форме)",17.8.1 (%),17.13.1 (руб),"17.16.1 (Количество граждан, принимающих участие в добровольческой деятельности)","Т 17.2 (Доля населения, пользующегося информационно-телекоммуникационной сетью «Интернет»)",Т 17.3 (в возрасте 15-74) использовавшего сеть Интернет в %,"Т 17.4 (ВРП на душу населения, руб)",Т 17.4 (Фактическое конечное потребление домашних хозяйств в единой валюте на душу населения),Т2.3.2,Т2.4.1,Т2.6.1,Т2.6.2,Т2.6.3,Т2.7.1,Т2.8.2,3.4.1b,Т3.2.2,Т3.3.1,Т3.5.1,Т3.7.1,Т3.7.2,Т3.8.2,Т3.9.2,Т3.10.1,Т3.10.2,Т3.11.1,4.2.1 (V группа здоровья),4.3.1,Т4.2.2,Т4.2.3,Т4.5.2,Т4.6.2,Т4.7.2,Т 8.10.1,"Т 9.2.3 (Число абонентских станций (абонентских устройств), подключенных к сетям подвижной радиотелефонной (сотовой) связи)","Т 9.3.1 (Грузооборот по видам транспорта, млрд тонно-км)",Т 9.3.2,Т 9.3.6,"Т 9.3.7 (Общая протяженность автомобильных дорог местного значения, км)",Т 9.3.14,Т 9.3.15,Т 9.3.19,"Т 9.3.20 (Затраты на внедрение и использование цифровых технологий, тысяч рублей)",Т 9.4.1,Т 9.4.2
4.3.1,0.6386817970926978,0.7169021469641321,0.6799554588627652,0.5789783287291229,0.6232224419743736,0.611644747820158,0.6085889431396083,0.6355677988195162,0.6648853796916011,0.5487762225081582,0.6648939947345385,0.7292379930453523,0.5222987142732868,0.5869652196373247,0.7169021469641321,0.5981574259872728,0.6128225534819055,0.5532002029500195,0.7380942071912896,0.7657920127266501,0.7657920127266501,0.7618668147722493,0.5222987142732868,0.569192939359471,0.6653293307133681,0.6205989209005217,0.9841265976538673,0.6967320835069347,0.6098522379121616,0.7305160282341732,0.9037801133873546,0.6180346528180375,0.5687235162454355,0.7238693454904794,0.7694884966519535,0.7216359022005955,0.7006550507373496,0.5338643031837751,0.7216359022005955,0.7571476343046297,0.7006550507373496,0.6967477224560097,0.5930351241734306,0.5193324167013211,0.4816131902691297,0.6706238474938361,0.8578735313152547,0.7862188148843744,0.7406378807933777,0.5690029830064427,0.7903353147980352,0.5699073690978171,0.5699073690978171,0.6695701923546803,0.526621764086758,0.5693623488832917,0.5856468368650777,0.46010719257199345,0.5426362686844012,0.4558243331731504,0.5707829707734268,1.0,0.5458084621082925,0.6427528703152116,0.7264206633581001,0.7342504587927541,0.7005040772664812,0.8565316004214995,0.7036444309340091,0.7465527597813817,0.7383905407771347,0.7211072595757927,0.7345372000019896,0.7449290718309174,0.7611875414577747,0.6028143356679694,0.7123779850669887,0.6608229573024236,0.3565668147944507
Т4.2.2,0.9708601399753766,0.9316969993602501,0.8800110370811155,0.9359894191400057,0.9338316320889483,0.9313610285500562,0.9535115652880634,0.9388268219750927,0.9597262051883365,0.9885855648247882,0.9597302407495987,0.9396855458827368,0.9146982654401741,0.9610532802448385,0.9316969993602501,0.9840098681208,0.9855559870572866,0.9757964436302695,0.9334010408772082,0.8819283219181556,0.8819283219181556,0.8603966057994503,0.9146982654401741,0.9016603328872357,0.9492061319314151,0.9929751238368197,0.5543808835131454,0.9367772449728622,0.932178384328543,0.9084052697339275,0.5665682415594829,0.9762447900578485,0.991288763764108,0.939133062151419,0.8940498362036464,0.9133033837018473,0.9642432907766295,0.9690446643745924,0.9133033837018473,0.8942906199365245,0.9642432907766295,0.9687128233385673,0.9669848210299162,0.920217351855637,0.9203400580740364,0.9413028131142793,0.5919947085340646,0.8802671651163164,0.9114094344767917,0.9618564315196454,0.8872702517677383,0.917909918869835,0.917909918869835,0.8120779654359909,0.9408395380916701,0.9703867458026753,0.9669172872040345,0.9610868276267086,0.9935712232737622,0.9481508815069727,0.9820694897688855,0.5458084621082925,1.0,0.8702559981367073,0.9369706286922664,0.9209686859975711,0.9090051057448464,0.4014621707283349,0.9550290809966615,0.9181681855410819,0.9267923591508462,0.9383956927195188,0.9162563564946977,0.3878491744976925,0.8924199221781153,0.8800458731951508,0.9526007360427525,0.9357282549575274,0.9306492702533296
Т4.2.3,0.9017794650069173,0.9142565071516605,0.8167282848656262,0.8996927111771876,0.9227608525206681,0.9149328528611521,0.9186527330639703,0.9372217692187641,0.9250541191676439,0.8301353471136914,0.9250500236482189,0.9536461315436839,0.8512151942673936,0.9531688388668885,0.9142565071516605,0.928574295205945,0.9381004904673667,0.9430983436044685,0.955219302792485,0.9464153744720862,0.9464153744720862,0.9274309976881207,0.8512151942673936,0.860576236664226,0.9601543073453584,0.8911407734876589,0.6367834990413156,0.963338158452906,0.9427790207853589,0.9759338331855116,0.5558839394052464,0.9535379318951559,0.9115714160495837,0.917320722721451,0.9340483960673055,0.9674537639985726,0.9477709332967181,0.8954987401228911,0.9674537639985726,0.9307551791199221,0.9477709332967181,0.9359508446319068,0.9331360947618542,0.8978105271481506,0.86735119768554,0.8341103071052172,0.5288210048255672,0.9356703806866732,0.9115635764456776,0.9576262293304073,0.9256285338213578,0.9819878930456376,0.9819878930456376,0.8923205681624646,0.9660595128663411,0.9547559268527694,0.8764143432773828,0.926548401448648,0.8358477822248626,0.9055440861928158,0.8254931474302215,0.6427528703152116,0.8702559981367073,1.0,0.9414364521845847,0.9740546911032402,0.9216864448157972,0.5338584251160199,0.930630885240087,0.9543957134628921,0.9460879056717068,0.9692488318228242,0.9548624231593492,0.4590478178599587,0.9653341619268885,0.9920932797571542,0.9484052881667765,0.9222227156173993,0.8317045413251252
Т4.5.2,0.9811110978978776,0.9937551326628318,0.9511634564930022,0.9680788863845774,0.9768524098814165,0.9728506857870934,0.9765563037140884,0.9820911068844961,0.9920155015981332,0.9386528351042442,0.9920163104757619,0.9916594606692298,0.9395956660748338,0.9704802995802595,0.9937551326628318,0.9717804738711014,0.9667509130220776,0.9459298647909061,0.9865308445244608,0.9606533001621177,0.9606533001621177,0.9420624360294195,0.9395956660748338,0.9393427364858125,0.9679151202613145,0.9574029015815712,0.7361852345874583,0.9707331135933308,0.9129842295335533,0.9902881665191384,0.6752815121757488,0.968553162863753,0.9608763518267042,0.9902163819310585,0.9849935407525796,0.9941854855058181,0.9884106753294856,0.9555699570100827,0.9941854855058181,0.9919807594437065,0.9884106753294856,0.9875426845405824,0.9468241388113756,0.8954864002273617,0.9065685649927203,0.9211704264144712,0.7355645216915416,0.9799720773563155,0.9894712090277328,0.9381585666903693,0.9776666010039207,0.9418741871089749,0.9418741871089749,0.8844055707138467,0.9302664134371895,0.9518368943147887,0.9217267773972936,0.9080404863473586,0.9212324728425101,0.8875241052506867,0.9137067435801532,0.7264206633581001,0.9369706286922664,0.9414364521845847,1.0,0.9902452151007722,0.9890764632881738,0.5563554509548837,0.9722648358350905,0.9839450019719993,0.9772856144756431,0.9888367467938736,0.9838128009719506,0.4999992976166485,0.9726231289880852,0.9318734835629755,0.9903960982027061,0.9892729635480902,0.8668366618038055
Т4.6.2,0.9607077298885625,0.9764004682685826,0.9107642830693424,0.9402828690699854,0.9614678861978618,0.954989542047662,0.9595492746746077,0.9712618101042377,0.9756081924397718,0.9043943129078923,0.9756085550836034,0.9940770919314942,0.9013684266142196,0.96797931246728,0.9764004682685826,0.9630791022219211,0.9670714592698758,0.9517653033750655,0.9932918971462341,0.9806788809701473,0.9806788809701473,0.9639648022294431,0.9013684266142196,0.9134501695370856,0.9777557411882581,0.9475375079746418,0.7313978592766605,0.9832192320010262,0.9421816317799995,0.9982563874164151,0.6757995683268028,0.9735142853779793,0.9486095306845933,0.9757910587435514,0.9819737879029938,0.9953801174437745,0.9882115364185691,0.9330523262462895,0.9953801174437745,0.9824443444061909,0.9882115364185691,0.9827072397996601,0.9557713412722255,0.9032890974505511,0.8891175476541788,0.9135131738183487,0.6744449902446346,0.9821842655373328,0.9733325115116102,0.955618467409745,0.9789639827645499,0.9603823198527496,0.9603823198527496,0.9136254513742766,0.948085837104482,0.9606535542427921,0.9243535451099293,0.9175362380767771,0.9016939099128485,0.902912982808125,0.8944403767004874,0.7342504587927541,0.9209686859975711,0.9740546911032402,0.9902452151007722,1.0,0.9692783015833981,0.6008431421286339,0.9763315738273782,0.9911831203608051,0.9871111549312045,0.9968001071574777,0.988130455500607,0.5355359700594742,0.9920730793160653,0.9639196656041739,0.9882559323725096,0.9701605953334033,0.8450090855657908
Т4.7.2,0.9610712302314603,0.9821561045840796,0.9492844265498114,0.9761648637659067,0.9676349751585428,0.9651824808451971,0.9648770335805941,0.9707102097487352,0.978207958433083,0.9211305717194619,0.9782065400570502,0.9644874534054756,0.9490209444143797,0.9549120612348857,0.9821561045840796,0.9499403924388791,0.9384399340097949,0.9215690348664581,0.956786711286236,0.9244039750014621,0.9244039750014621,0.9050382118213668,0.9490209444143797,0.9307655794967185,0.9446693079414766,0.9240628337342425,0.7248061368795976,0.9469005458507179,0.8737313826187506,0.9755561517338238,0.6229402276252003,0.9415063386353706,0.9391505323918752,0.9775225246842173,0.9744331251509927,0.9831284666813089,0.9635852447702493,0.9455710658396717,0.9831284666813089,0.984661783358418,0.9635852447702493,0.9645078777706909,0.9003743497815258,0.888468957812948,0.9183418347752773,0.8841169100874753,0.7502449015487236,0.9664280098325156,0.978811581289499,0.9054293286900713,0.9599903913403849,0.9282780413873292,0.9282780413873292,0.8255949256239933,0.9037521155499981,0.9239025650108362,0.8697602934819605,0.8775393481800824,0.8843372305504437,0.8369906835720314,0.8860065860660445,0.7005040772664812,0.9090051057448464,0.9216864448157972,0.9890764632881738,0.9692783015833981,1.0,0.4851870039394022,0.94327619180328,0.956474313256825,0.9385036198813504,0.9672677775532282,0.9639297415709467,0.4272384571476444,0.9413466632287318,0.902793055017959,0.9742339729681829,0.9831371023360915,0.8705726004300454
Т 8.10.1,0.49329456642246783,0.5714507211334489,0.5423171070576097,0.3769990310023752,0.4827171761616247,0.47058119164845547,0.4595394707893909,0.49205247685086717,0.5020449886261312,0.3884198730039291,0.5020562505696234,0.5932564705703172,0.3462615896377316,0.4243938260242924,0.5714507211334489,0.4453171500523727,0.469344474033817,0.4123166477847357,0.6089402215723874,0.7197402074554471,0.7197402074554471,0.7469851269976482,0.3462615896377316,0.4758842983788215,0.49471088748921593,0.5013331668563925,0.7634718198555168,0.5353935676741335,0.5095467089760704,0.5810782820570513,0.9112913202025217,0.4731742541821837,0.41001180804756115,0.5333051628059964,0.5987101277855756,0.5584752680998613,0.5449134125917785,0.36603758909984085,0.5584752680998613,0.591797245077561,0.5449134125917785,0.5311369821692091,0.5091074954693714,0.41477455913420924,0.32690279883747403,0.6195348204405163,0.5836299305055711,0.6388167880686502,0.5662236528281912,0.44300008496393434,0.6523960930907942,0.4045586868481976,0.4045586868481976,0.7185223987574245,0.3958436229120438,0.43098562477296554,0.5609575860754996,0.3396792008188185,0.4350251782834913,0.4145886394090852,0.42153462271276143,0.8565316004214995,0.4014621707283349,0.5338584251160199,0.5563554509548837,0.6008431421286339,0.4851870039394022,1.0,0.6051886234783895,0.6125218417781007,0.6472805113702182,0.5691775843975793,0.5702788049728592,0.962437101959366,0.6804335318007425,0.5043705988008322,0.53240888257404,0.49395421713328297,0.21621988874978887
"Т 9.2.3 (Число абонентских станций (абонентских устройств), подключенных к сетям подвижной радиотелефонной (сотовой) связи)",0.9655448458737173,0.9685809571065537,0.9032415081156703,0.9274168373528208,0.9504998858114845,0.9445995475113128,0.9555318954911344,0.9581204646121252,0.9688080426817262,0.9385891352613042,0.968811617087948,0.9739028480275473,0.8936287812788115,0.9551588250449795,0.9685809571065537,0.9698854702092148,0.9767983361921908,0.9618186199185772,0.9726711269702641,0.9717228977279069,0.9717228977279069,0.964667946952989,0.8936287812788115,0.9160406015598211,0.9590600273954388,0.980458224475583,0.6824192059563257,0.9622783908152363,0.9475553984337511,0.9637982045046527,0.7178250223525433,0.9748147147512541,0.9616893468775292,0.9542979207946372,0.9467997447657502,0.959626841478587,0.9820111839126217,0.9358028469720119,0.959626841478587,0.9466593006250653,0.9820111839126217,0.9791997226579164,0.9556318525258362,0.9473416288497055,0.9217997897513769,0.9727736988951291,0.6514864371264496,0.9492507173712339,0.9416396758573657,0.9544999959258389,0.9539887487636988,0.9258903601673165,0.9258903601673165,0.882553457760061,0.929023964628591,0.9584948080976278,0.9681300665445074,0.9189050718979327,0.946027546026582,0.9129004343692787,0.9379791608076034,0.7036444309340091,0.9550290809966615,0.930630885240087,0.9722648358350905,0.9763315738273782,0.94327619180328,0.6051886234783895,1.0,0.9614862533179804,0.9714954234182417,0.9774580047940501,0.9513604214295659,0.5835379268308539,0.9718994453923497,0.9150335988894912,0.9754380592431738,0.9526350040372396,0.8805043601152883
"Т 9.3.1 (Грузооборот по видам транспорта, млрд тонно-км)",0.9538455295658586,0.9672906738495372,0.9156873658789282,0.9179034251706588,0.9390997743689536,0.9320927579322767,0.9396801003579515,0.9499078782707391,0.9654335933047323,0.9040652967433677,0.9654366731246001,0.9967830127138751,0.8789371907504104,0.9493333252790326,0.9672906738495372,0.949844676698212,0.9579314100846471,0.9323599584057148,0.9987112858561451,0.975532305295626,0.975532305295626,0.9549288160201074,0.8789371907504104,0.8881500022066775,0.9801958047079115,0.9440541112858014,0.75299575672506,0.9867235230120409,0.9424956456289328,0.9893660491181632,0.6712561636440606,0.9624453625630819,0.9376378905568743,0.9863424169117637,0.9906261178312122,0.9870346922589537,0.9877994284170403,0.9152413982823925,0.9870346922589537,0.9841455077486948,0.9877994284170403,0.9848298769231487,0.9569998443833462,0.8569005011908097,0.8403323463412011,0.9120905047939353,0.6849875706949023,0.9891928378955906,0.9837973319126742,0.9451451494107351,0.9889210064813758,0.9429095664340282,0.9429095664340282,0.9314817131301198,0.9320018293232766,0.9468852219188746,0.9179349057901631,0.9025817289100553,0.906641167766317,0.8945618074173274,0.9077201406101708,0.7465527597813817,0.9181681855410819,0.9543957134628921,0.9839450019719993,0.9911831203608051,0.956474313256825,0.6125218417781007,0.9614862533179804,1.0,0.9946152114902781,0.9925633661650556,0.9975234062187225,0.528663817410096,0.9874481401286663,0.9534755439031184,0.9875259489292703,0.9563284856568455,0.8023992973051148
Т 9.3.2,0.9598491115208169,0.9677821781279532,0.9159655765563836,0.9093293501395779,0.9419788798492512,0.9351756293210913,0.943101312624681,0.9515371795521547,0.9652420142147184,0.9114008280814551,0.9652460568512953,0.9951390878885706,0.8764917339821542,0.947189636797822,0.9677821781279532,0.9536491406789054,0.961722615263019,0.9353369884373268,0.9967026320155677,0.9847382146451793,0.9847382146451793,0.9687794447490563,0.8764917339821542,0.9010857011991414,0.9699808913189205,0.9562260634090476,0.7297358611065435,0.976427581883508,0.9428105029532595,0.9804190049704349,0.7045698740522777,0.9639032791149592,0.9416197523049193,0.9748097072059161,0.9757980324162127,0.9769401859279763,0.9852817617204455,0.9173754973767639,0.9769401859279763,0.9727195085667566,0.9852817617204455,0.981347345571939,0.9701170842679275,0.86332160804377,0.8409044171579747,0.9332201491223937,0.6674391443793404,0.9771354811312629,0.9731378963008538,0.9466512834687175,0.9798913739567124,0.9301603670200485,0.9301603670200485,0.9514321704089703,0.9304206235448624,0.9487052091963187,0.9469747608496385,0.9078472673309647,0.9233958866576633,0.9152790716809646,0.9122971904231765,0.7383905407771347,0.9267923591508462,0.9460879056717068,0.9772856144756431,0.9871111549312045,0.9385036198813504,0.6472805113702182,0.9714954234182417,0.9946152114902781,1.0,0.9862581350684956,0.985382657827103,0.5830439589058964,0.9898222492053894,0.9484448794574608,0.9782581455164866,0.9532231218438946,0.8085886117973339
Т 9.3.6,0.9619575285187755,0.9700125176608186,0.9016377023525772,0.9387790102436798,0.9530023777295569,0.9461312766103147,0.9558302336421447,0.9643387601404916,0.9751710300028483,0.9182876428173316,0.9751724853228091,0.9950018022433852,0.8955230952805319,0.9712994230654143,0.9700125176608186,0.9699178816835755,0.9777056198749151,0.9624645907441493,0.9953014359117944,0.9706689329768667,0.9706689329768667,0.9504032538516463,0.8955230952805319,0.897897582788608,0.9906992346626187,0.9588396056436449,0.7259975657322763,0.9937990809926852,0.9591316785314857,0.9940337907600876,0.6526452773151986,0.9826243422001905,0.9592852653668376,0.9825159744032752,0.9824047152393084,0.9912045505307211,0.9955295451895823,0.9369151082876446,0.9912045505307211,0.9769143960084775,0.9955295451895823,0.9919600507680593,0.9625713650117735,0.9071168997892921,0.8892162139114808,0.9194181788505984,0.6652694892649352,0.979675234384332,0.9727599146613016,0.9682278177543785,0.977910945682772,0.9670188713641049,0.9670188713641049,0.8994657657477346,0.956075251709351,0.9703654157456554,0.9280300246178874,0.9302581129111656,0.9180370479962119,0.9102459499023422,0.9195468190875504,0.7211072595757927,0.9383956927195188,0.9692488318228242,0.9888367467938736,0.9968001071574777,0.9672677775532282,0.5691775843975793,0.9774580047940501,0.9925633661650556,0.9862581350684956,1.0,0.9922150090753559,0.49742380183556506,0.9850519336163798,0.9618461181010127,0.9961040101465812,0.9647024495300518,0.8508559762938441
"Т 9.3.7 (Общая протяженность автомобильных дорог местного значения, км)",0.9494175987043345,0.9625017620477718,0.9108033059474293,0.9239591491503129,0.9356258488363901,0.9287962821114227,0.9371297069915945,0.9470105565750083,0.9638253093264305,0.9027714149665279,0.9638276518082343,0.9931500790990926,0.882026731148963,0.9513637601367212,0.9625017620477718,0.9485395508953939,0.9561702543372674,0.9325796002841652,0.99478417369756,0.9609293046483769,0.9609293046483769,0.9364855287988488,0.882026731148963,0.8785601624782884,0.9848112104746857,0.9369087284297912,0.7522997359481363,0.9898755898005724,0.9410001786108799,0.989266459558249,0.6351044092409281,0.9616371280344972,0.9375552352569079,0.9899355159514258,0.9930846506674473,0.9882701919491808,0.9866997900369381,0.9167294315678558,0.9882701919491808,0.9846771150297714,0.9866997900369381,0.9847873860931906,0.9487420662982693,0.8537697283576905,0.842650420181255,0.8954608741699083,0.686622478617355,0.988633369212562,0.9851736874647292,0.9452253818648831,0.9865049809879757,0.9508112307098479,0.9508112307098479,0.9100843076646506,0.9346256254042264,0.9471083190665888,0.8992979135007431,0.9036848578732048,0.8992183286887565,0.884786747106198,0.9074026493350102,0.7345372000019896,0.9162563564946977,0.9548624231593492,0.9838128009719506,0.988130455500607,0.9639297415709467,0.5702788049728592,0.9513604214295659,0.9975234062187225,0.985382657827103,0.9922150090753559,1.0,0.4763317781473364,0.9780003756636918,0.9534250132494881,0.9902244866900393,0.9558918275002397,0.8054745637723492
Т 9.3.14,0.4727462501183896,0.538898519782557,0.5223835089974642,0.3557101093239669,0.4682361047983759,0.4598838565057241,0.4453348170391163,0.4692783012272606,0.46830917127490657,0.3858961943502066,0.46831980480034524,0.5258164568206088,0.3496156317326729,0.3867030959146362,0.538898519782557,0.4192734436706826,0.43243538152555444,0.3836784674976977,0.5352099903697436,0.6712161449311519,0.6712161449311519,0.7135079475770673,0.3496156317326729,0.4985859866967528,0.41096409942626033,0.4858138178401521,0.6237635931909554,0.44768620865352793,0.44125399045158614,0.508069374495479,0.9098675601316909,0.42913437233140994,0.3874238392912522,0.456159542171353,0.5082767869972271,0.48790328440598874,0.48375576862490044,0.3561773422139091,0.48790328440598874,0.5185847311256122,0.48375576862490044,0.4701912231292632,0.4707043119253108,0.4335139040458002,0.3568128740394525,0.6258395817855466,0.5164979447734922,0.5516302542586298,0.49123048882445014,0.39227979452274286,0.5692493224206355,0.332456344258024,0.332456344258024,0.6648745695937515,0.34451323142784007,0.3891660767546734,0.5729185665689983,0.3115364304857952,0.4336522315885962,0.40419421125757593,0.39291961529871167,0.7449290718309174,0.3878491744976925,0.4590478178599587,0.4999992976166485,0.5355359700594742,0.4272384571476444,0.962437101959366,0.5835379268308539,0.528663817410096,0.5830439589058964,0.49742380183556506,0.4763317781473364,1.0,0.6168443251876089,0.4258070789096864,0.46132326257639317,0.4610051848230444,0.25854807273615255
Т 9.3.15,0.9362766732550623,0.9609518219076505,0.896997650560388,0.8984627199373492,0.9346206261930449,0.9267226844448104,0.9297292017090788,0.9454938002550645,0.950508294676635,0.8719079979355289,0.9505104775216957,0.9853145884962523,0.858597581435264,0.9357398758285954,0.9609518219076505,0.9340366060759697,0.9438914398456475,0.9233189068126072,0.9884136487903389,0.9964298094380095,0.9964298094380095,0.9866663288290018,0.858597581435264,0.8904240773075226,0.9597887945845708,0.9305134619801968,0.7426907347653479,0.970988182642728,0.9378586883774638,0.9870235113563179,0.7176900594184191,0.9506836323385642,0.9163196881194149,0.9577766917514129,0.9749345919486245,0.9795280956312691,0.9728795609303672,0.8930715922542652,0.9795280956312691,0.9716502348967955,0.9728795609303672,0.965398504709701,0.943130545214914,0.881747603927218,0.8497291059069981,0.9205483493994933,0.6530334499568982,0.9821576292366581,0.959599185517164,0.9348308825925093,0.9816802775333157,0.9320344077907763,0.9320344077907763,0.9442289036361025,0.9206993698085266,0.9345061749144326,0.9227864957933377,0.885394289115807,0.8811341754043654,0.886203641732733,0.8743954805391425,0.7611875414577747,0.8924199221781153,0.9653341619268885,0.9726231289880852,0.9920730793160653,0.9413466632287318,0.6804335318007425,0.9718994453923497,0.9874481401286663,0.9898222492053894,0.9850519336163798,0.9780003756636918,0.6168443251876089,1.0,0.9532056437564512,0.9704876362034738,0.9433406235865628,0.7963298699118295
Т 9.3.19,0.9064229859274389,0.9046548229448397,0.811438650172694,0.8949573219302681,0.9203618949097793,0.9131723722680891,0.9193462036091913,0.9345736717248584,0.9238285065467663,0.8387674749368427,0.9238247242624325,0.95333810480378,0.8524407616560835,0.9572697868988742,0.9046548229448397,0.9333569457743901,0.9419053835152515,0.9458496446940593,0.9541683754839329,0.9320537205402175,0.9320537205402175,0.9073914624076518,0.8524407616560835,0.8598954900434087,0.9606508208740824,0.8942292110851637,0.6019094050432796,0.9599170418900683,0.9422446164272336,0.9655972597641305,0.5199527463298526,0.9563133512716506,0.9192549966502499,0.9150969280675147,0.9224546588516522,0.9590630391626462,0.9455976810833359,0.9039821243243341,0.9590630391626462,0.9201425705264267,0.9455976810833359,0.9343504566300133,0.953348197084852,0.8690118711479192,0.843165748574203,0.8197204926066151,0.502284078088851,0.9202518953323944,0.9088024343254396,0.9648106730695919,0.9110089627389164,0.983300247096506,0.983300247096506,0.9087067606352626,0.9778992739303187,0.9624806643958589,0.8857353228057222,0.9455704112816793,0.8507603163909528,0.934405201823099,0.830737423076787,0.6028143356679694,0.8800458731951508,0.9920932797571542,0.9318734835629755,0.9639196656041739,0.902793055017959,0.5043705988008322,0.9150335988894912,0.9534755439031184,0.9484448794574608,0.9618461181010127,0.9534250132494881,0.4258070789096864,0.9532056437564512,1.0,0.9409121461258483,0.9188200565273194,0.8294992965221434
"Т 9.3.20 (Затраты на внедрение и использование цифровых технологий, тысяч рублей)",0.9680969896253132,0.9720128432725121,0.9130817646568519,0.9471533076101017,0.9509427336883861,0.944874454482474,0.9571580298163468,0.9611631900459032,0.9789725389343557,0.9390393085894364,0.9789750137356577,0.9914660049547068,0.905354289796136,0.9697539519327542,0.9720128432725121,0.9738153953845541,0.9802805620071546,0.9622929558374433,0.99076616082531,0.954579032713206,0.954579032713206,0.9322531302061137,0.905354289796136,0.8963494068544842,0.9912317833597083,0.9673220086887881,0.7272555630973091,0.9923229618629512,0.9540565537294898,0.9855866990921727,0.6407397977227886,0.9820686880907953,0.9670117998085253,0.9910823155030546,0.9831842149425258,0.9855601651754418,0.9974396075078203,0.944546757005929,0.9855601651754418,0.9763672309294366,0.9974396075078203,0.9972893887367165,0.9568048679275425,0.9062595549537156,0.8965321862975946,0.9272222920379621,0.6883547883624388,0.9768469453394529,0.9775986259870353,0.9636385525640982,0.9765578604318715,0.9584048222745402,0.9584048222745402,0.8733515757850068,0.9472350852894605,0.9675393481673653,0.9253233259171876,0.9274745871359069,0.9330860311490811,0.9004979405517736,0.9420283515116309,0.7123779850669887,0.9526007360427525,0.9484052881667765,0.9903960982027061,0.9882559323725096,0.9742339729681829,0.53240888257404,0.9754380592431738,0.9875259489292703,0.9782581455164866,0.9961040101465812,0.9902244866900393,0.46132326257639317,0.9704876362034738,0.9409121461258483,1.0,0.9667001366828815,0.8608543736532767
Т 9.4.1,0.9897240082277736,0.9931380946667603,0.9605578514376906,0.9895071462289696,0.9957496807257028,0.9948277478121066,0.9942677898814731,0.9958468851910401,0.99636797344124,0.9479266415268162,0.996366145752827,0.9727779166361628,0.9770530632097273,0.9775375757928516,0.9931380946667603,0.9758368679928372,0.958292271153657,0.9430196126259933,0.9613148832056216,0.9311114608395813,0.9311114608395813,0.911872317932232,0.9770530632097273,0.9745048787776017,0.9395148134181874,0.94894545344725,0.6712531249230342,0.937224068775362,0.8721728269164863,0.9722623872507683,0.6383593298263656,0.9589354886027184,0.9660764047607923,0.9703766627096957,0.9548659390452908,0.9817863625873836,0.9682958965903871,0.978858122936059,0.9817863625873836,0.976323534011782,0.9682958965903871,0.967572503070406,0.9423503172713673,0.8905397912136317,0.9266964465857789,0.8965067132530408,0.7263764148921291,0.9460666991715355,0.9748465073838579,0.9235463422434602,0.9414274141943647,0.9318657362937616,0.9318657362937616,0.863940151035855,0.92854593921006,0.9473807062050056,0.919075020477008,0.9150805030558048,0.921078193293344,0.8976538987142723,0.8922434110787567,0.6608229573024236,0.9357282549575274,0.9222227156173993,0.9892729635480902,0.9701605953334033,0.9831371023360915,0.49395421713328297,0.9526350040372396,0.9563284856568455,0.9532231218438946,0.9647024495300518,0.9558918275002397,0.4610051848230444,0.9433406235865628,0.9188200565273194,0.9667001366828815,1.0,0.903547553664237
